##### start data
#F Ni_300mesh_2-13_NISTsi_nor.gr
#D Wed May  3 11:48:27 2006
#C 
#S 1    G(r)
#D 
#L r(A)    G(r)    d_r    d_Gr
   1.105000e+02     3.610667e-02    -8.331503e+01     4.740337e-04  
   1.105100e+02     3.076204e-02    -8.332257e+01     4.739638e-04  
   1.105200e+02     2.554508e-02    -8.333011e+01     4.739855e-04  
   1.105300e+02     2.075767e-02    -8.333765e+01     4.740921e-04  
   1.105400e+02     1.667167e-02    -8.334519e+01     4.742508e-04  
   1.105500e+02     1.351141e-02    -8.335273e+01     4.744129e-04  
   1.105600e+02     1.143936e-02    -8.336027e+01     4.745288e-04  
   1.105700e+02     1.054582e-02    -8.336781e+01     4.745631e-04  
   1.105800e+02     1.084328e-02    -8.337535e+01     4.745052e-04  
   1.105900e+02     1.226592e-02    -8.338289e+01     4.743726e-04  
   1.106000e+02     1.467417e-02    -8.339043e+01     4.742058e-04  
   1.106100e+02     1.786408e-02    -8.339797e+01     4.740557e-04  
   1.106200e+02     2.158089e-02    -8.340551e+01     4.739681e-04  
   1.106300e+02     2.553584e-02    -8.341305e+01     4.739697e-04  
   1.106400e+02     2.942519e-02    -8.342059e+01     4.740601e-04  
   1.106500e+02     3.295012e-02    -8.342813e+01     4.742115e-04  
   1.106600e+02     3.583626e-02    -8.343567e+01     4.743776e-04  
   1.106700e+02     3.785156e-02    -8.344321e+01     4.745075e-04  
   1.106800e+02     3.882126e-02    -8.345075e+01     4.745615e-04  
   1.106900e+02     3.863904e-02    -8.345829e+01     4.745230e-04  
   1.107000e+02     3.727365e-02    -8.346583e+01     4.744037e-04  
   1.107100e+02     3.477056e-02    -8.347337e+01     4.742397e-04  
   1.107200e+02     3.124845e-02    -8.348091e+01     4.740810e-04  
   1.107300e+02     2.689103e-02    -8.348845e+01     4.739760e-04  
   1.107400e+02     2.193447e-02    -8.349599e+01     4.739564e-04  
   1.107500e+02     1.665149e-02    -8.350353e+01     4.740282e-04  
   1.107600e+02     1.133310e-02    -8.351107e+01     4.741692e-04  
   1.107700e+02     6.269201e-03    -8.351861e+01     4.743360e-04  
   1.107800e+02     1.729373e-03    -8.352615e+01     4.744775e-04  
   1.107900e+02    -2.054859e-03    -8.353369e+01     4.745505e-04  
   1.108000e+02    -4.905173e-03    -8.354123e+01     4.745326e-04  
   1.108100e+02    -6.707952e-03    -8.354877e+01     4.744293e-04  
   1.108200e+02    -7.421424e-03    -8.355631e+01     4.742720e-04  
   1.108300e+02    -7.077964e-03    -8.356385e+01     4.741089e-04  
   1.108400e+02    -5.781456e-03    -8.357139e+01     4.739898e-04  
   1.108500e+02    -3.699884e-03    -8.357893e+01     4.739512e-04  
   1.108600e+02    -1.053696e-03    -8.358647e+01     4.740049e-04  
   1.108700e+02     1.899280e-03    -8.359401e+01     4.741345e-04  
   1.108800e+02     4.881329e-03    -8.360155e+01     4.743004e-04  
   1.108900e+02     7.613582e-03    -8.360909e+01     4.744519e-04  
   1.109000e+02     9.834726e-03    -8.361663e+01     4.745427e-04  
   1.109100e+02     1.131844e-02    -8.362417e+01     4.745452e-04  
   1.109200e+02     1.188843e-02    -8.363171e+01     4.744585e-04  
   1.109300e+02     1.142999e-02    -8.363925e+01     4.743093e-04  
   1.109400e+02     9.897493e-03    -8.364679e+01     4.741430e-04  
   1.109500e+02     7.317125e-03    -8.365433e+01     4.740105e-04  
   1.109600e+02     3.784939e-03    -8.366187e+01     4.739524e-04  
   1.109700e+02    -5.398008e-04    -8.366941e+01     4.739863e-04  
   1.109800e+02    -5.445402e-03    -8.367694e+01     4.741020e-04  
   1.109900e+02    -1.068195e-02    -8.368448e+01     4.742640e-04  
   1.110000e+02    -1.597793e-02    -8.369202e+01     4.744228e-04  
   1.110100e+02    -2.105826e-02    -8.369956e+01     4.745299e-04  
   1.110200e+02    -2.566226e-02    -8.370710e+01     4.745527e-04  
   1.110300e+02    -2.956077e-02    -8.371464e+01     4.744842e-04  
   1.110400e+02    -3.257083e-02    -8.372218e+01     4.743456e-04  
   1.110500e+02    -3.456736e-02    -8.372972e+01     4.741791e-04  
   1.110600e+02    -3.549081e-02    -8.373726e+01     4.740359e-04  
   1.110700e+02    -3.535053e-02    -8.374480e+01     4.739599e-04  
   1.110800e+02    -3.422344e-02    -8.375234e+01     4.739744e-04  
   1.110900e+02    -3.224836e-02    -8.375988e+01     4.740753e-04  
   1.111000e+02    -2.961627e-02    -8.376742e+01     4.742317e-04  
   1.111100e+02    -2.655727e-02    -8.377496e+01     4.743959e-04  
   1.111200e+02    -2.332505e-02    -8.378250e+01     4.745181e-04  
   1.111300e+02    -2.018000e-02    -8.379004e+01     4.745608e-04  
   1.111400e+02    -1.737213e-02    -8.379758e+01     4.745113e-04  
   1.111500e+02    -1.512475e-02    -8.380512e+01     4.743848e-04  
   1.111600e+02    -1.362025e-02    -8.381266e+01     4.742199e-04  
   1.111700e+02    -1.298861e-02    -8.382020e+01     4.740671e-04  
   1.111800e+02    -1.329965e-02    -8.382774e+01     4.739732e-04  
   1.111900e+02    -1.455922e-02    -8.383528e+01     4.739669e-04  
   1.112000e+02    -1.670976e-02    -8.384282e+01     4.740503e-04  
   1.112100e+02    -1.963495e-02    -8.385036e+01     4.741979e-04  
   1.112200e+02    -2.316823e-02    -8.385790e+01     4.743645e-04  
   1.112300e+02    -2.710448e-02    -8.386544e+01     4.744994e-04  
   1.112400e+02    -3.121412e-02    -8.387298e+01     4.745614e-04  
   1.112500e+02    -3.525856e-02    -8.388052e+01     4.745317e-04  
   1.112600e+02    -3.900606e-02    -8.388806e+01     4.744194e-04  
   1.112700e+02    -4.224689e-02    -8.389560e+01     4.742590e-04  
   1.112800e+02    -4.480681e-02    -8.390314e+01     4.740995e-04  
   1.112900e+02    -4.655801e-02    -8.391068e+01     4.739898e-04  
   1.113000e+02    -4.742678e-02    -8.391822e+01     4.739634e-04  
   1.113100e+02    -4.739752e-02    -8.392576e+01     4.740286e-04  
   1.113200e+02    -4.651282e-02    -8.393330e+01     4.741653e-04  
   1.113300e+02    -4.486973e-02    -8.394084e+01     4.743318e-04  
   1.113400e+02    -4.261241e-02    -8.394838e+01     4.744772e-04  
   1.113500e+02    -3.992183e-02    -8.395592e+01     4.745571e-04  
   1.113600e+02    -3.700320e-02    -8.396346e+01     4.745471e-04  
   1.113700e+02    -3.407194e-02    -8.397100e+01     4.744503e-04  
   1.113800e+02    -3.133919e-02    -8.397854e+01     4.742962e-04  
   1.113900e+02    -2.899787e-02    -8.398608e+01     4.741318e-04  
   1.114000e+02    -2.721011e-02    -8.399362e+01     4.740074e-04  
   1.114100e+02    -2.609686e-02    -8.400116e+01     4.739610e-04  
   1.114200e+02    -2.573045e-02    -8.400870e+01     4.740068e-04  
   1.114300e+02    -2.613039e-02    -8.401624e+01     4.741306e-04  
   1.114400e+02    -2.726271e-02    -8.402378e+01     4.742946e-04  
   1.114500e+02    -2.904287e-02    -8.403132e+01     4.744486e-04  
   1.114600e+02    -3.134189e-02    -8.403886e+01     4.745455e-04  
   1.114700e+02    -3.399531e-02    -8.404640e+01     4.745558e-04  
   1.114800e+02    -3.681436e-02    -8.405394e+01     4.744763e-04  
   1.114900e+02    -3.959860e-02    -8.406148e+01     4.743314e-04  
   1.115000e+02    -4.214902e-02    -8.406902e+01     4.741653e-04  
   1.115100e+02    -4.428101e-02    -8.407656e+01     4.740289e-04  
   1.115200e+02    -4.583611e-02    -8.408410e+01     4.739638e-04  
   1.115300e+02    -4.669199e-02    -8.409164e+01     4.739901e-04  
   1.115400e+02    -4.676989e-02    -8.409917e+01     4.740996e-04  
   1.115500e+02    -4.603922e-02    -8.410671e+01     4.742588e-04  
   1.115600e+02    -4.451896e-02    -8.411425e+01     4.744189e-04  
   1.115700e+02    -4.227589e-02    -8.412179e+01     4.745310e-04  
   1.115800e+02    -3.941985e-02    -8.412933e+01     4.745607e-04  
   1.115900e+02    -3.609624e-02    -8.413687e+01     4.744990e-04  
   1.116000e+02    -3.247650e-02    -8.414441e+01     4.743645e-04  
   1.116100e+02    -2.874698e-02    -8.415195e+01     4.741983e-04  
   1.116200e+02    -2.509716e-02    -8.415949e+01     4.740511e-04  
   1.116300e+02    -2.170778e-02    -8.416703e+01     4.739679e-04  
   1.116400e+02    -1.873979e-02    -8.417457e+01     4.739740e-04  
   1.116500e+02    -1.632469e-02    -8.418211e+01     4.740676e-04  
   1.116600e+02    -1.455688e-02    -8.418965e+01     4.742200e-04  
   1.116700e+02    -1.348850e-02    -8.419719e+01     4.743845e-04  
   1.116800e+02    -1.312692e-02    -8.420473e+01     4.745107e-04  
   1.116900e+02    -1.343516e-02    -8.421227e+01     4.745602e-04  
   1.117000e+02    -1.433493e-02    -8.421981e+01     4.745177e-04  
   1.117100e+02    -1.571229e-02    -8.422735e+01     4.743961e-04  
   1.117200e+02    -1.742526e-02    -8.423489e+01     4.742325e-04  
   1.117300e+02    -1.931311e-02    -8.424243e+01     4.740766e-04  
   1.117400e+02    -2.120658e-02    -8.424997e+01     4.739762e-04  
   1.117500e+02    -2.293836e-02    -8.425751e+01     4.739617e-04  
   1.117600e+02    -2.435329e-02    -8.426505e+01     4.740374e-04  
   1.117700e+02    -2.531753e-02    -8.427259e+01     4.741801e-04  
   1.117800e+02    -2.572629e-02    -8.428013e+01     4.743459e-04  
   1.117900e+02    -2.550950e-02    -8.428767e+01     4.744841e-04  
   1.118000e+02    -2.463533e-02    -8.429521e+01     4.745524e-04  
   1.118100e+02    -2.311123e-02    -8.430275e+01     4.745298e-04  
   1.118200e+02    -2.098254e-02    -8.431029e+01     4.744232e-04  
   1.118300e+02    -1.832883e-02    -8.431783e+01     4.742652e-04  
   1.118400e+02    -1.525822e-02    -8.432537e+01     4.741039e-04  
   1.118500e+02    -1.190011e-02    -8.433291e+01     4.739886e-04  
   1.118600e+02    -8.396701e-03    -8.434045e+01     4.739547e-04  
   1.118700e+02    -4.894028e-03    -8.434799e+01     4.740125e-04  
   1.118800e+02    -1.532904e-03    -8.435553e+01     4.741442e-04  
   1.118900e+02     1.559579e-03    -8.436307e+01     4.743095e-04  
   1.119000e+02     4.277508e-03    -8.437061e+01     4.744579e-04  
   1.119100e+02     6.542130e-03    -8.437815e+01     4.745440e-04  
   1.119200e+02     8.306009e-03    -8.438569e+01     4.745414e-04  
   1.119300e+02     9.555147e-03    -8.439323e+01     4.744510e-04  
   1.119400e+02     1.030898e-02    -8.440077e+01     4.743003e-04  
   1.119500e+02     1.061827e-02    -8.440831e+01     4.741353e-04  
   1.119600e+02     1.056108e-02    -8.441585e+01     4.740064e-04  
   1.119700e+02     1.023715e-02    -8.442339e+01     4.739530e-04  
   1.119800e+02     9.760875e-03    -8.443093e+01     4.739913e-04  
   1.119900e+02     9.253650e-03    -8.443847e+01     4.741096e-04  
   1.120000e+02     8.835715e-03    -8.444601e+01     4.742716e-04  
   1.120100e+02     8.618283e-03    -8.445355e+01     4.744278e-04  
   1.120200e+02     8.696286e-03    -8.446109e+01     4.745304e-04  
   1.120300e+02     9.142245e-03    -8.446863e+01     4.745481e-04  
   1.120400e+02     1.000162e-02    -8.447617e+01     4.744757e-04  
   1.120500e+02     1.128990e-02    -8.448371e+01     4.743352e-04  
   1.120600e+02     1.299166e-02    -8.449125e+01     4.741699e-04  
   1.120700e+02     1.506155e-02    -8.449879e+01     4.740304e-04  
   1.120800e+02     1.742724e-02    -8.450633e+01     4.739596e-04  
   1.120900e+02     1.999406e-02    -8.451387e+01     4.739794e-04  
   1.121000e+02     2.265107e-02    -8.452140e+01     4.740840e-04  
   1.121100e+02     2.527824e-02    -8.452894e+01     4.742415e-04  
   1.121200e+02     2.775415e-02    -8.453648e+01     4.744039e-04  
   1.121300e+02     2.996392e-02    -8.454402e+01     4.745217e-04  
   1.121400e+02     3.180674e-02    -8.455156e+01     4.745590e-04  
   1.121500e+02     3.320251e-02    -8.455910e+01     4.745044e-04  
   1.121600e+02     3.409735e-02    -8.456664e+01     4.743747e-04  
   1.121700e+02     3.446741e-02    -8.457418e+01     4.742095e-04  
   1.121800e+02     3.432083e-02    -8.458172e+01     4.740591e-04  
   1.121900e+02     3.369774e-02    -8.458926e+01     4.739697e-04  
   1.122000e+02     3.266821e-02    -8.459680e+01     4.739687e-04  
   1.122100e+02     3.132824e-02    -8.460434e+01     4.740563e-04  
   1.122200e+02     2.979417e-02    -8.461188e+01     4.742058e-04  
   1.122300e+02     2.819558e-02    -8.461942e+01     4.743717e-04  
   1.122400e+02     2.666735e-02    -8.462696e+01     4.745033e-04  
   1.122500e+02     2.534119e-02    -8.463450e+01     4.745605e-04  
   1.122600e+02     2.433730e-02    -8.464204e+01     4.745261e-04  
   1.122700e+02     2.375651e-02    -8.464958e+01     4.744107e-04  
   1.122800e+02     2.367363e-02    -8.465712e+01     4.742497e-04  
   1.122900e+02     2.413222e-02    -8.466466e+01     4.740924e-04  
   1.123000e+02     2.514128e-02    -8.467220e+01     4.739872e-04  
   1.123100e+02     2.667409e-02    -8.467974e+01     4.739663e-04  
   1.123200e+02     2.866917e-02    -8.468728e+01     4.740363e-04  
   1.123300e+02     3.103363e-02    -8.469482e+01     4.741758e-04  
   1.123400e+02     3.364839e-02    -8.470236e+01     4.743423e-04  
   1.123500e+02     3.637526e-02    -8.470990e+01     4.744849e-04  
   1.123600e+02     3.906533e-02    -8.471744e+01     4.745600e-04  
   1.123700e+02     4.156819e-02    -8.472498e+01     4.745447e-04  
   1.123800e+02     4.374146e-02    -8.473252e+01     4.744436e-04  
   1.123900e+02     4.545991e-02    -8.474006e+01     4.742875e-04  
   1.124000e+02     4.662378e-02    -8.474760e+01     4.741240e-04  
   1.124100e+02     4.716549e-02    -8.475514e+01     4.740029e-04  
   1.124200e+02     4.705460e-02    -8.476268e+01     4.739613e-04  
   1.124300e+02     4.630033e-02    -8.477022e+01     4.740118e-04  
   1.124400e+02     4.495171e-02    -8.477776e+01     4.741390e-04  
   1.124500e+02     4.309514e-02    -8.478530e+01     4.743038e-04  
   1.124600e+02     4.084949e-02    -8.479284e+01     4.744560e-04  
   1.124700e+02     3.835908e-02    -8.480038e+01     4.745490e-04  
   1.124800e+02     3.578481e-02    -8.480792e+01     4.745546e-04  
   1.124900e+02     3.329412e-02    -8.481546e+01     4.744709e-04  
   1.125000e+02     3.105030e-02    -8.482300e+01     4.743237e-04  
   1.125100e+02     2.920185e-02    -8.483054e+01     4.741579e-04  
   1.125200e+02     2.787256e-02    -8.483808e+01     4.740241e-04  
   1.125300e+02     2.715308e-02    -8.484562e+01     4.739634e-04  
   1.125400e+02     2.709429e-02    -8.485316e+01     4.739941e-04  
   1.125500e+02     2.770327e-02    -8.486070e+01     4.741069e-04  
   1.125600e+02     2.894189e-02    -8.486824e+01     4.742672e-04  
   1.125700e+02     3.072834e-02    -8.487578e+01     4.744257e-04  
   1.125800e+02     3.294143e-02    -8.488332e+01     4.745340e-04  
   1.125900e+02     3.542760e-02    -8.489086e+01     4.745589e-04  
   1.126000e+02     3.801001e-02    -8.489840e+01     4.744925e-04  
   1.126100e+02     4.049938e-02    -8.490594e+01     4.743550e-04  
   1.126200e+02     4.270575e-02    -8.491348e+01     4.741882e-04  
   1.126300e+02     4.445055e-02    -8.492102e+01     4.740430e-04  
   1.126400e+02     4.557800e-02    -8.492856e+01     4.739636e-04  
   1.126500e+02     4.596538e-02    -8.493610e+01     4.739743e-04  
   1.126600e+02     4.553123e-02    -8.494364e+01     4.740717e-04  
   1.126700e+02     4.424106e-02    -8.495117e+01     4.742260e-04  
   1.126800e+02     4.211014e-02    -8.495871e+01     4.743900e-04  
   1.126900e+02     3.920313e-02    -8.496625e+01     4.745137e-04  
   1.127000e+02     3.563055e-02    -8.497379e+01     4.745593e-04  
   1.127100e+02     3.154232e-02    -8.498133e+01     4.745129e-04  
   1.127200e+02     2.711867e-02    -8.498887e+01     4.743887e-04  
   1.127300e+02     2.255912e-02    -8.499641e+01     4.742247e-04  
   1.127400e+02     1.807006e-02    -8.500395e+01     4.740709e-04  
   1.127500e+02     1.385189e-02    -8.501149e+01     4.739742e-04  
   1.127600e+02     1.008647e-02    -8.501903e+01     4.739643e-04  
   1.127700e+02     6.925716e-03    -8.502657e+01     4.740439e-04  
   1.127800e+02     4.482087e-03    -8.503411e+01     4.741887e-04  
   1.127900e+02     2.821662e-03    -8.504165e+01     4.743541e-04  
   1.128000e+02     1.960173e-03    -8.504919e+01     4.744895e-04  
   1.128100e+02     1.862355e-03    -8.505673e+01     4.745534e-04  
   1.128200e+02     2.444619e-03    -8.506427e+01     4.745263e-04  
   1.128300e+02     3.580906e-03    -8.507181e+01     4.744162e-04  
   1.128400e+02     5.111321e-03    -8.507935e+01     4.742569e-04  
   1.128500e+02     6.852992e-03    -8.508689e+01     4.740968e-04  
   1.128600e+02     8.612424e-03    -8.509443e+01     4.739850e-04  
   1.128700e+02     1.019852e-02    -8.510197e+01     4.739558e-04  
   1.128800e+02     1.143538e-02    -8.510951e+01     4.740180e-04  
   1.128900e+02     1.217406e-02    -8.511705e+01     4.741527e-04  
   1.129000e+02     1.230246e-02    -8.512459e+01     4.743188e-04  
   1.129100e+02     1.175259e-02    -8.513213e+01     4.744656e-04  
   1.129200e+02     1.050495e-02    -8.513967e+01     4.745483e-04  
   1.129300e+02     8.589421e-03    -8.514721e+01     4.745417e-04  
   1.129400e+02     6.082863e-03    -8.515475e+01     4.744479e-04  
   1.129500e+02     3.103436e-03    -8.516229e+01     4.742955e-04  
   1.129600e+02    -1.979182e-04    -8.516983e+01     4.741309e-04  
   1.129700e+02    -3.648237e-03    -8.517737e+01     4.740046e-04  
   1.129800e+02    -7.064819e-03    -8.518491e+01     4.739549e-04  
   1.129900e+02    -1.026816e-02    -8.519245e+01     4.739969e-04  
   1.130000e+02    -1.309466e-02    -8.519999e+01     4.741178e-04  
   1.130100e+02    -1.540818e-02    -8.520753e+01     4.742803e-04  
   1.130200e+02    -1.710971e-02    -8.521507e+01     4.744346e-04  
   1.130300e+02    -1.814438e-02    -8.522261e+01     4.745335e-04  
   1.130400e+02    -1.850542e-02    -8.523015e+01     4.745467e-04  
   1.130500e+02    -1.823466e-02    -8.523769e+01     4.744703e-04  
   1.130600e+02    -1.741967e-02    -8.524523e+01     4.743275e-04  
   1.130700e+02    -1.618762e-02    -8.525277e+01     4.741619e-04  
   1.130800e+02    -1.469633e-02    -8.526031e+01     4.740244e-04  
   1.130900e+02    -1.312314e-02    -8.526785e+01     4.739570e-04  
   1.131000e+02    -1.165236e-02    -8.527539e+01     4.739806e-04  
   1.131100e+02    -1.046211e-02    -8.528293e+01     4.740881e-04  
